name,terminology,code,term,code_type,RecordDate,covariate_only
angina_unstable,SNOMED,371807002,Atypical angina (disorder),1,20210127,null
angina_unstable,SNOMED,394659003,Acute coronary syndrome (disorder),1,20210127,null
angina_unstable,SNOMED,4557003,Preinfarction syndrome (disorder),1,20210127,null
angina_unstable,SNOMED,712866001,Resting ischemia co-occurrent and due to ischemic heart disease (disorder),1,20210127,null
anticoagulant,BNF,0208020AAAAAAAA,Edoxaban 15mg tablets,null,null,null
anticoagulant,BNF,0208020AAAAABAB,Edoxaban 30mg tablets,null,null,null
anticoagulant,BNF,0208020AAAAACAC,Edoxaban 60mg tablets,null,null,null
anticoagulant,BNF,0208020AABBAAAA,Lixiana 15mg tablets,null,null,null
anticoagulant,BNF,0208020AABBABAB,Lixiana 30mg tablets,null,null,null
anticoagulant,BNF,0208020AABBACAC,Lixiana 60mg tablets,null,null,null
anticoagulant,BNF,0208020H0AAAAAA,Acenocoumarol 1mg tablets,null,null,null
anticoagulant,BNF,0208020H0BBAAAA,Sinthrome 1mg tablets,null,null,null
anticoagulant,BNF,0208020N0AAAAAA,Phenindione 10mg tablets,null,null,null
anticoagulant,BNF,0208020N0AAABAB,Phenindione 25mg tablets,null,null,null
anticoagulant,BNF,0208020N0AAACAC,Phenindione 50mg tablets,null,null,null
anticoagulant,BNF,0208020S0AAAAAA,Phenprocoumon 3mg tablets,null,null,null
anticoagulant,BNF,0208020S0BBAAAA,Marcoumar 3mg tablets,null,null,null
anticoagulant,BNF,0208020V0AAAAAA,Warfarin 1mg tablets,null,null,null
anticoagulant,BNF,0208020V0AAABAB,Warfarin 3mg tablets,null,null,null
anticoagulant,BNF,0208020V0AAADAD,Warfarin 5mg tablets,null,null,null
anticoagulant,BNF,0208020V0AAAIAI,Warfarin 5mg/5ml oral liquid,null,null,null
anticoagulant,BNF,0208020V0AAAMAM,Warfarin 3mg/5ml oral liquid,null,null,null
anticoagulant,BNF,0208020V0AAANAN,Warfarin 1mg/5ml oral liquid,null,null,null
anticoagulant,BNF,0208020V0AAASAS,Warfarin 500microgram tablets,null,null,null
anticoagulant,BNF,0208020V0AAAVAV,Warfarin 10mg/5ml oral liquid,null,null,null
anticoagulant,BNF,0208020V0AABBBB,Warfarin 1mg/ml oral suspension sugar free,null,null,null
anticoagulant,BNF,0208020V0BBAAAA,Marevan 1mg tablets,null,null,null
anticoagulant,BNF,0208020V0BBABAB,Marevan 3mg tablets,null,null,null
anticoagulant,BNF,0208020V0BBACAD,Marevan 5mg tablets,null,null,null
anticoagulant,BNF,0208020V0BBAFAS,Marevan 500microgram tablets,null,null,null
anticoagulant,BNF,0208020X0AAAAAA,Dabigatran etexilate 75mg capsules,null,null,null
anticoagulant,BNF,0208020X0AAABAB,Dabigatran etexilate 110mg capsules,null,null,null
anticoagulant,BNF,0208020X0AAACAC,Dabigatran etexilate 150mg capsules,null,null,null
anticoagulant,BNF,0208020X0BBAAAA,Pradaxa 75mg capsules,null,null,null
anticoagulant,BNF,0208020X0BBABAB,Pradaxa 110mg capsules,null,null,null
anticoagulant,BNF,0208020X0BBACAC,Pradaxa 150mg capsules,null,null,null
anticoagulant,BNF,0208020Y0AAAAAA,Rivaroxaban 10mg tablets,null,null,null
anticoagulant,BNF,0208020Y0AAABAB,Rivaroxaban 15mg tablets,null,null,null
anticoagulant,BNF,0208020Y0AAACAC,Rivaroxaban 20mg tablets,null,null,null
anticoagulant,BNF,0208020Y0AAADAD,Rivaroxaban 2.5mg tablets,null,null,null
anticoagulant,BNF,0208020Y0AAAEAE,Rivaroxaban 15mg tablets and Rivaroxaban 20mg tablets,null,null,null
anticoagulant,BNF,0208020Y0AAAFAF,Rivaroxaban 1mg/ml oral suspension sugar free,null,null,null
anticoagulant,BNF,0208020Y0BBAAAA,Xarelto 10mg tablets,null,null,null
anticoagulant,BNF,0208020Y0BBABAB,Xarelto 15mg tablets,null,null,null
anticoagulant,BNF,0208020Y0BBACAC,Xarelto 20mg tablets,null,null,null
anticoagulant,BNF,0208020Y0BBADAD,Xarelto 2.5mg tablets,null,null,null
anticoagulant,BNF,0208020Y0BBAEAE,Xarelto 15mg / 20mg treatment initiation pack,null,null,null
anticoagulant,BNF,0208020Y0BBAFAF,Xarelto 1mg/ml granules for oral suspension,null,null,null
anticoagulant,BNF,0208020Z0AAAAAA,Apixaban 2.5mg tablets,null,null,null
anticoagulant,BNF,0208020Z0AAABAB,Apixaban 5mg tablets,null,null,null
anticoagulant,BNF,0208020Z0BBAAAA,Eliquis 2.5mg tablets,null,null,null
anticoagulant,BNF,0208020Z0BBABAB,Eliquis 5mg tablets,null,null,null
antiplatelet,BNF,0209000A0AAA7A7,Aspirin 75mg effervescent tablets,null,null,null
antiplatelet,BNF,0209000A0AAABAB,Aspirin 75mg dispersible tablets,null,null,null
antiplatelet,BNF,0209000A0AAAJAJ,Aspirin 75mg tablets,null,null,null
antiplatelet,BNF,0209000A0AAAKAK,Aspirin 75mg gastro-resistant tablets,null,null,null
antiplatelet,BNF,0209000A0AABABA,Aspirin 25mg/5ml oral liquid,null,null,null
antiplatelet,BNF,0209000A0AABBBB,Aspirin 40mg/5ml oral liquid,null,null,null
antiplatelet,BNF,0209000A0AABFBF,Aspirin 30mg/5ml oral liquid,null,null,null
antiplatelet,BNF,0209000A0AABGBG,Aspirin 75mg/5ml oral liquid,null,null,null
antiplatelet,BNF,0209000A0AABIBI,Aspirin 37.5mg/5ml oral liquid,null,null,null
antiplatelet,BNF,0209000A0BCAAAJ,Angettes 75 tablets,null,null,null
antiplatelet,BNF,0209000A0BFAAAK,Nu-Seals 75 gastro-resistant tablets,null,null,null
antiplatelet,BNF,0209000A0BLAAAK,Micropirin 75mg gastro-resistant tablets,null,null,null
antiplatelet,BNF,0209000A0BNAAAB,Pure Health Aspirin 75mg dispersible tablets,null,null,null
antiplatelet,BNF,0209000A0BPAAAK,Boots Aspirin 75mg gastro-resistant tablets,null,null,null
antiplatelet,BNF,0209000A0BQAAAB,Danamep 75mg dispersible tablets,null,null,null
antiplatelet,BNF,0209000A0BRAAAB,Mandaprin 75mg dispersible tablets,null,null,null
antiplatelet,BNF,0209000C0AAAAAA,Clopidogrel 75mg tablets,null,null,null
antiplatelet,BNF,0209000C0AAADAD,Clopidogrel 25mg/5ml oral suspension,null,null,null
antiplatelet,BNF,0209000C0AAAEAE,Clopidogrel 300mg tablets,null,null,null
antiplatelet,BNF,0209000C0AAAIAI,Clopidogrel 4mg oral powder sachets,null,null,null
antiplatelet,BNF,0209000C0AAAJAJ,Clopidogrel 75mg/5ml oral solution,null,null,null
antiplatelet,BNF,0209000C0AAAKAK,Clopidogrel 75mg/5ml oral suspension,null,null,null
antiplatelet,BNF,0209000C0AAALAL,Clopidogrel 1mg/ml oral suspension,null,null,null
antiplatelet,BNF,0209000C0AAASAS,Clopidogrel 5mg/5ml oral solution,null,null,null
antiplatelet,BNF,0209000C0BBAAAA,Plavix 75mg tablets,null,null,null
antiplatelet,BNF,0209000C0BBABAE,Plavix 300mg tablets,null,null,null
antiplatelet,BNF,0209000C0BDAAAA,Grepid 75mg tablets,null,null,null
antiplatelet,BNF,0209000L0AAABAB,Dipyridamole 25mg tablets,null,null,null
antiplatelet,BNF,0209000L0AAACAC,Dipyridamole 100mg tablets,null,null,null
antiplatelet,BNF,0209000L0AAAHAH,Dipyridamole 100mg/5ml oral liquid,null,null,null
antiplatelet,BNF,0209000L0AAAKAK,Dipyridamole 50mg/5ml oral suspension sugar free,null,null,null
antiplatelet,BNF,0209000L0AAALAL,Dipyridamole 50mg/5ml oral solution,null,null,null
antiplatelet,BNF,0209000L0AAAMAM,Dipyridamole 200mg modified-release capsules,null,null,null
antiplatelet,BNF,0209000L0AAANAN,Dipyridamole 200mg/5ml oral solution,null,null,null
antiplatelet,BNF,0209000L0AAAQAQ,Dipyridamole 25mg/5ml oral liquid,null,null,null
antiplatelet,BNF,0209000L0AAAYAY,Dipyridamole 200mg/5ml oral suspension sugar free,null,null,null
antiplatelet,BNF,0209000L0BBABAC,Persantin 100mg tablets,null,null,null
antiplatelet,BNF,0209000L0BBAFAM,Persantin Retard 200mg capsules (Boehringer Ingelheim),null,null,null
antiplatelet,BNF,0209000L0BBAGAM,Persantin Retard 200mg capsules (Consilient Health),null,null,null
antiplatelet,BNF,0209000L0BGAAAM,Attia 200mg modified-release capsules,null,null,null
antiplatelet,BNF,0209000L0BHAAAM,Ofcram PR 200mg capsules,null,null,null
antiplatelet,BNF,0209000L0BIAAAM,Trolactin 200mg modified-release capsules,null,null,null
antiplatelet,BNF,0209000U0AAABAB,Ticlopidine 250mg tablets,null,null,null
antiplatelet,BNF,0209000V0AAAAAA,Dipyridamole 200mg modified-release / Aspirin 25mg capsules,null,null,null
antiplatelet,BNF,0209000V0BBAAAA,Asasantin Retard capsules,null,null,null
antiplatelet,BNF,0209000V0BCAAAA,Molita 200mg/25mg modified-release capsules,null,null,null
antiplatelet,BNF,0209000Y0AAAAAA,Prasugrel 5mg tablets,null,null,null
antiplatelet,BNF,0209000Y0AAABAB,Prasugrel 10mg tablets,null,null,null
antiplatelet,BNF,0209000Y0BBAAAA,Efient 5mg tablets,null,null,null
antiplatelet,BNF,0209000Y0BBABAB,Efient 10mg tablets,null,null,null
antiplatelet,BNF,0209000Y0BCABAB,Prafsia 10mg tablets,null,null,null
antiplatelet,BNF,0209000Z0AAAAAA,Ticagrelor 90mg tablets,null,null,null
antiplatelet,BNF,0209000Z0AAABAB,Ticagrelor 60mg tablets,null,null,null
antiplatelet,BNF,0209000Z0AAACAC,Ticagrelor 90mg orodispersible tablets sugar free,null,null,null
antiplatelet,BNF,0209000Z0BBAAAA,Brilique 90mg tablets,null,null,null
antiplatelet,BNF,0209000Z0BBABAB,Brilique 60mg tablets,null,null,null
antiplatelet,BNF,0209000Z0BBACAC,Brilique 90mg orodispersible tablets,null,null,null
artery_dissect,ICD10,I710,Dissection of aorta [any part],,,null
artery_dissect,ICD10,I720,Aneurysm and dissection of carotid artery,,,null
artery_dissect,ICD10,I721,Aneurysm and dissection of artery of upper extremity,,,null
artery_dissect,ICD10,I726,Dissection of vertebral artery,,,null
bp_lowering,BNF,0202010B0AAABAB,Bendroflumethiazide 2.5mg tablets,null,null,null
bp_lowering,BNF,0202010B0AAACAC,Bendroflumethiazide 5mg tablets,null,null,null
bp_lowering,BNF,0202010B0AAAQAQ,Bendroflumethiazide 5mg/5ml oral suspension,null,null,null
bp_lowering,BNF,0202010B0AAAUAU,Bendroflumethiazide 1.25mg/5ml oral suspension,null,null,null
bp_lowering,BNF,0202010B0AAAXAX,Bendroflumethiazide 2.5mg/5ml oral suspension,null,null,null
bp_lowering,BNF,0202010B0BBAAAB,Aprinox 2.5mg tablets,null,null,null
bp_lowering,BNF,0202010B0BEABAB,Neo-Naclex 2.5mg tablets,null,null,null
bp_lowering,BNF,0202010D0AAAFAF,Chlorothiazide 500mg tablets,null,null,null
bp_lowering,BNF,0202010D0AAAUAU,Chlorothiazide 250mg/5ml oral suspension,null,null,null
bp_lowering,BNF,0202010D0AABCBC,Chlorothiazide 250mg/5ml oral solution,null,null,null
bp_lowering,BNF,0202010D0AABHBH,Chlorothiazide 40mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010D0AABIBI,Chlorothiazide 200mg/5ml oral solution,null,null,null
bp_lowering,BNF,0202010D0AABJBJ,Chlorothiazide 30mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010D0AABVBV,Chlorothiazide 500mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010D0AABWBW,Chlorothiazide 12.5mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010D0AACDCD,Chlorothiazide 225mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010D0AACUCU,Chlorothiazide 143mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010D0AACYCY,Chlorothiazide 250mg tablets,null,null,null
bp_lowering,BNF,0202010D0AADDDD,Chlorothiazide 150mg/5ml oral suspension,null,null,null
bp_lowering,BNF,0202010D0AADEDE,Chlorothiazide 25mg/5ml oral suspension,null,null,null
bp_lowering,BNF,0202010D0AADFDF,Chlorothiazide 300mg capsules,null,null,null
bp_lowering,BNF,0202010D0AADGDG,Chlorothiazide 200mg/5ml oral suspension,null,null,null
bp_lowering,BNF,0202010D0BCAAAU,Diuril 250mg/5ml oral suspension,null,null,null
bp_lowering,BNF,0202010F0AAAAAA,Chlortalidone 50mg tablets,null,null,null
bp_lowering,BNF,0202010F0AAALAL,Chlortalidone 12.5mg tablets,null,null,null
bp_lowering,BNF,0202010F0BBAAAA,Hygroton 50mg tablets,null,null,null
bp_lowering,BNF,0202010F0BCAAAA,Hylaton 50mg tablets,null,null,null
bp_lowering,BNF,0202010F0BCABAL,Hylaton 12.5mg tablets,null,null,null
bp_lowering,BNF,0202010L0AAABAB,Hydrochlorothiazide 25mg tablets,null,null,null
bp_lowering,BNF,0202010L0AAACAC,Hydrochlorothiazide 50mg tablets,null,null,null
bp_lowering,BNF,0202010L0AAAJAJ,Hydrochlorothiazide 12.5mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010L0AAAMAM,Hydrochlorothiazide 25mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010L0AAAPAP,Hydrochlorothiazide 50mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010L0AAASAS,Hydrochlorothiazide 10mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010L0AAATAT,Hydrochlorothiazide 5mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010L0AAAYAY,Hydrochlorothiazide 12.5mg tablets,null,null,null
bp_lowering,BNF,0202010L0BCAAAB,Hydrosaluric 25mg tablets,null,null,null
bp_lowering,BNF,0202010P0AAAAAA,Indapamide 2.5mg tablets,null,null,null
bp_lowering,BNF,0202010P0AAABAB,Indapamide 2.5mg/5ml oral suspension,null,null,null
bp_lowering,BNF,0202010P0AAADAD,Indapamide 1.5mg modified-release tablets,null,null,null
bp_lowering,BNF,0202010P0AAAFAF,Indapamide 1.5mg modified-release tablets (old),null,null,null
bp_lowering,BNF,0202010P0BBAAAA,Natrilix 2.5mg tablets,null,null,null
bp_lowering,BNF,0202010P0BBABAD,Natrilix SR 1.5mg tablets,null,null,null
bp_lowering,BNF,0202010P0BHAAAD,Tensaid XL 1.5mg tablets,null,null,null
bp_lowering,BNF,0202010P0BJAAAD,Indipam XL 1.5mg tablets,null,null,null
bp_lowering,BNF,0202010P0BLAAAD,Rawel XL 1.5mg tablets,null,null,null
bp_lowering,BNF,0202010P0BMAAAD,Cardide SR 1.5mg tablets,null,null,null
bp_lowering,BNF,0202010P0BNAAAD,Alkapamid XL 1.5mg tablets (HBS Healthcare),null,null,null
bp_lowering,BNF,0202010P0BPAAAD,Alkapamid XL 1.5mg tablets (Rivopharm),null,null,null
bp_lowering,BNF,0202010P0BQAAAD,Lorvacs XL 1.5mg tablets,null,null,null
bp_lowering,BNF,0202010V0AAAAAA,Metolazone 5mg tablets,null,null,null
bp_lowering,BNF,0202010V0AAAJAJ,Metolazone 500micrograms/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010V0AAAKAK,Metolazone 2.5mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010V0AAAMAM,Metolazone 1.25mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202010V0AAANAN,Metolazone 2.5mg tablets,null,null,null
bp_lowering,BNF,0202010V0BBAAAA,Metenix 5mg tablets,null,null,null
bp_lowering,BNF,0202010V0BEAAAN,Zaroxolyn 2.5mg tablets,null,null,null
bp_lowering,BNF,0202010V0BEABAA,Zaroxolyn 5mg tablets,null,null,null
bp_lowering,BNF,0202010Y0AAAAAA,Xipamide 20mg tablets,null,null,null
bp_lowering,BNF,0202010Y0BBAAAA,Diurexan 20mg tablets,null,null,null
bp_lowering,BNF,0202030C0AAACAC,Amiloride 5mg tablets,null,null,null
bp_lowering,BNF,0202030C0AAASAS,Amiloride 5mg/5ml oral solution sugar free,null,null,null
bp_lowering,BNF,0202030C0AAAXAX,Amiloride 5mg/5ml oral suspension,null,null,null
bp_lowering,BNF,0202030C0AAAZAZ,Amiloride 10mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202030C0BFAAAS,Amilamont 5mg/5ml oral solution sugar free,null,null,null
bp_lowering,BNF,0202030S0AAATAT,Spironolactone 25mg tablets,null,null,null
bp_lowering,BNF,0202030S0AAAUAU,Spironolactone 50mg tablets,null,null,null
bp_lowering,BNF,0202030S0AAAVAV,Spironolactone 100mg tablets,null,null,null
bp_lowering,BNF,0202030S0AACMCM,Spironolactone 5mg/5ml oral solution,null,null,null
bp_lowering,BNF,0202030S0AACPCP,Spironolactone 50mg/5ml oral solution,null,null,null
bp_lowering,BNF,0202030S0AACQCQ,Spironolactone 10mg/5ml oral solution,null,null,null
bp_lowering,BNF,0202030S0AACRCR,Spironolactone 100mg/5ml oral solution,null,null,null
bp_lowering,BNF,0202030S0AACTCT,Spironolactone 6.25mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202030S0AACWCW,Spironolactone 4mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202030S0AACXCX,Spironolactone 125mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202030S0AACYCY,Spironolactone 7mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202030S0AACZCZ,Spironolactone 250mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202030S0AADADA,Spironolactone 2.5mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202030S0AADCDC,Spironolactone 15mg/5ml oral suspension,null,null,null
bp_lowering,BNF,0202030S0AADDDD,Spironolactone 20mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202030S0AADPDP,Spironolactone 1.25mg/5ml oral liquid,null,null,null
bp_lowering,BNF,0202030S0AADSDS,Spironolactone 12mg/5ml oral liquid,null,null,null
